resp_pkts,service,orig_ip_bytes,local_resp,missed_bytes,protocol,duration,conn_state,dest_ip,orig_pkts,community_id,resp_ip_bytes,dest_port,orig_bytes,local_orig,datetime,history,resp_bytes,uid,src_port,ts,src_ip,mitre_attack_tactics
0,dns,142,false,0,udp,1.0395050048828125E-4,S0,8.8.4.4,2,1:tIqQD6oI23HzjE1QTdWfvAnEoxk=,0,53,86,false,2022-01-15T04:51:47.542Z,D,0,CKjWFX2bOFKa76GySc,53982,1.642243907542097E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0395050048828125E-4,S0,8.8.8.8,2,1:13vRrvqLWa5GnWEf0RYiOk9AcCA=,0,53,86,false,2022-01-12T23:02:40.558Z,D,0,CaxTJkQYQjfTfOaki,45317,1.642050160558698E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0395050048828125E-4,S0,8.8.8.8,2,1:JqXYn7dWsQIDK5vjahgWXt2D7wE=,0,53,86,false,2022-01-11T14:03:03.874Z,D,0,C5yYpX2UC9th048843,46994,1.641931383874533E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0395050048828125E-4,S0,8.8.8.8,2,1:yDhFmbQg384OSJiXsuX4WpH8Z4U=,0,53,86,false,2022-01-12T08:40:43.873Z,D,0,CGA4m14az4WjdVPNCj,49224,1.641998443873663E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0418891906738281E-4,S0,8.8.8.8,2,1:UKqUtWlfMpvaX4C5iWuW//uI7+w=,0,53,86,false,2022-01-12T01:39:33.192Z,D,0,Cb8cKK1bGIoEnoQjli,33176,1.641973173192638E9,143.88.11.10,none
0,dns,142,false,0,udp,1.049041748046875E-4,S0,8.8.4.4,2,1:Ak8/AHgPBYS/O9Z2snf/yH8U1PY=,0,53,86,false,2022-01-10T08:31:35.812Z,D,0,CA16Gx1SwFnN9QlQh,43433,1.641825095812607E9,143.88.11.10,none
0,dns,142,false,0,udp,1.049041748046875E-4,S0,8.8.8.8,2,1:POuWfzmv+CfQ932U39SyJhCkqQs=,0,53,86,false,2022-01-12T12:16:19.833Z,D,0,C55HyA3LD1vJwgkFP9,58324,1.642011379833977E9,143.88.11.10,none
0,dns,142,false,0,udp,1.049041748046875E-4,S0,8.8.8.8,2,1:b5fFhGF05EPaQLz5+SNfPomdBy0=,0,53,86,false,2022-01-15T00:22:32.913Z,D,0,Cxzwdi45FqDRBxU8v1,44818,1.642227752913933E9,143.88.11.10,none
0,dns,142,false,0,udp,1.049041748046875E-4,S0,8.8.8.8,2,1:zEwbiHYR9OUNglolpjP5h9BpqMQ=,0,53,86,false,2022-01-12T06:10:42.555Z,D,0,CY1n6h1Xpa1pS7CN3d,48409,1.641989442555634E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0514259338378906E-4,S0,8.8.8.8,2,1:+7mCgNGWo7TEhFtWvFlnokKgcUE=,0,53,86,false,2022-01-13T21:31:15.668Z,D,0,CQ0zJDnNXshXEebM1,54913,1.642131075668542E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0514259338378906E-4,S0,8.8.8.8,2,1:L5hvowlzU37Q9GoNhbzrzrLGls4=,0,53,86,false,2022-01-13T22:44:46.058Z,D,0,CnxdGeO9cIjQ831l,49923,1.642135486058374E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0514259338378906E-4,S0,8.8.8.8,2,1:faes8lkzgjcyEl94OyqhtynXDBQ=,0,53,86,false,2022-01-11T20:51:13.228Z,D,0,Cu9Cme2jnIrGz3aPt9,36303,1.641955873228123E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0514259338378906E-4,S0,8.8.8.8,2,1:kzWxqXRi8NaUeNoTadv6auLUJbQ=,0,53,86,false,2022-01-15T07:51:39.816Z,D,0,Czt8g01scSNYf4SkS7,58634,1.642254699816546E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0585784912109375E-4,S0,8.8.4.4,2,1:phOlJq2riDAMIjeT7VBmhsk05tM=,0,53,86,false,2022-01-13T02:39:35.811Z,D,0,CYXlvz2SUMITYFROcg,59292,1.642063175811104E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0585784912109375E-4,S0,8.8.8.8,2,1:Uv1JyXdyJS+YVcYhx8pTPsZ2QdE=,0,53,86,false,2022-01-13T16:08:11.585Z,D,0,CBB2f1LvNUDfJ0KMg,41425,1.642111691585175E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0609626770019531E-4,S0,8.8.4.4,2,1:BbpSSD2mjO1Dwx7begYNIb3eXRs=,0,53,86,false,2022-01-10T20:25:54.637Z,D,0,C1reX5SlS1lzja2Ha,51628,1.641867954637019E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0609626770019531E-4,S0,8.8.8.8,2,1:4XgiX0xKxFwNUxobPI4qr85SXHA=,0,53,86,false,2022-01-11T03:08:10.446Z,D,0,CPBHHBRzpL4zEVIxf,56088,1.641892090446244E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0609626770019531E-4,S0,8.8.8.8,2,1:764tf13u1cZeccxLzlTRFOF6Qsk=,0,53,86,false,2022-01-14T11:23:57.792Z,D,0,CJ0S3Y1HnWuFV8j1Sk,38574,1.642181037792034E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0609626770019531E-4,S0,8.8.8.8,2,1:H/Q7hRQ86kJrd1LlowvY6to3RtA=,0,53,86,false,2022-01-11T15:14:30.877Z,D,0,CulI9a3VrCPmRSZT83,56305,1.641935670877342E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0609626770019531E-4,S0,8.8.8.8,2,1:MpZRgx02mqu1Domud5MNIJG00ZA=,0,53,86,false,2022-01-15T22:25:57.188Z,D,0,CKRC0D4AWvuDa7B4a4,33975,1.642307157188632E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0609626770019531E-4,S0,8.8.8.8,2,1:eWPeBFOtiPNnyk50Q23d2ggStCM=,0,53,86,false,2022-01-11T21:42:43.060Z,D,0,CVNp4k4rw5d3Yp7Aq9,57181,1.641958963060598E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0609626770019531E-4,S0,8.8.8.8,2,1:kD4oX9QRHeEz1GgYaXUsVInOLN8=,0,53,86,false,2022-01-14T14:40:38.501Z,D,0,CwJAXQoyEWiv6Wcva,33542,1.642192838501978E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0609626770019531E-4,S0,8.8.8.8,2,1:p8q9aJRs7yfvoS1AZ1zkP4H2X2I=,0,53,86,false,2022-01-14T05:53:40.850Z,D,0,Copr6nx0zUSSPUsdj,58468,1.642161220850833E9,143.88.11.10,none
0,dns,142,false,0,udp,1.068115234375E-4,S0,8.8.4.4,2,1:6hnRpC8aLysiTlxk1saVoYjzMN4=,0,53,86,false,2022-01-15T19:24:42.762Z,D,0,CT4yxo3EwOHUlONYs1,47704,1.642296282762895E9,143.88.11.10,none
0,dns,142,false,0,udp,1.068115234375E-4,S0,8.8.4.4,2,1:vlWtGmfnRygHd+6PQWUpBKEnqRw=,0,53,86,false,2022-01-15T07:57:39.829Z,D,0,CCGVQL2YTrcA5e02vc,52284,1.642255059829651E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0704994201660156E-4,S0,8.8.4.4,2,1:/CsVTxkWx7NirkDxpMPh9au786c=,0,53,86,false,2022-01-14T17:38:48.645Z,D,0,CCZL9w1BtkBz1Gx7tl,32967,1.642203528645439E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0704994201660156E-4,S0,8.8.4.4,2,1:1JLxoTYsvqnJtT2tWmXNTQK2g2U=,0,53,86,false,2022-01-14T08:57:12.314Z,D,0,CEEelpDl5NAYihqv2,50709,1.642172232314736E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0704994201660156E-4,S0,8.8.4.4,2,1:1i5U9rMIUg6ZdFG3WdWJ0dYir3w=,0,53,86,false,2022-01-14T06:02:09.048Z,D,0,CaH5oy3MwS2EsSpWp7,52772,1.642161729048302E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0704994201660156E-4,S0,8.8.4.4,2,1:Shz4uyFsXPIhdOnw85qra+Bmtms=,0,53,86,false,2022-01-14T15:10:35.597Z,D,0,CPSdGq2LN8EnG0g5X8,37927,1.642194635597389E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0704994201660156E-4,S0,8.8.4.4,2,1:jKQyordQjNo12+ahARuil53odfs=,0,53,86,false,2022-01-11T11:09:51.384Z,D,0,ClNGdo2516IDX6DZti,41997,1.641920991384609E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0704994201660156E-4,S0,8.8.8.8,2,1:5jKV8OfBdyOFb70Sgzeo0eMjWcs=,0,53,86,false,2022-01-13T13:34:46.880Z,D,0,CX1QbaC98zcyS4yQ8,56818,1.642102486880974E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0704994201660156E-4,S0,8.8.8.8,2,1:8sur48KyeneEwsOorP4cK0TuVl0=,0,53,86,false,2022-01-12T02:22:41.201Z,D,0,C3FTV33ng9u3nUpig5,48105,1.641975761201294E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0704994201660156E-4,S0,8.8.8.8,2,1:DcERMHSfSNSec6YsyuO7gCcix00=,0,53,86,false,2022-01-12T06:42:40.780Z,D,0,Cjg25V3JNe0UEWjKif,32915,1.641991360780828E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0704994201660156E-4,S0,8.8.8.8,2,1:G/xIdnsPvtusfhu8TxML+A1x2vU=,0,53,86,false,2022-01-09T15:56:39.463Z,D,0,CysdHsSCO0ch3wwm4,46219,1.641765399463317E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0704994201660156E-4,S0,8.8.8.8,2,1:L523Zo5E1RNWbc9sippar1MtHns=,0,53,86,false,2022-01-13T05:54:22.191Z,D,0,Co1fr02Zn31SDpfLvh,46025,1.642074862191594E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0704994201660156E-4,S0,8.8.8.8,2,1:TD4vdStqDj0bItEwFjJY/BirZJk=,0,53,86,false,2022-01-11T21:44:40.753Z,D,0,CYZVSk45ZqjdM7WN52,33552,1.64195908075365E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0800361633300781E-4,S0,8.8.4.4,2,1:+3Ylq2gzXsyZUS5xyIdsviEdkM4=,0,53,86,false,2022-01-15T15:53:09.594Z,D,0,CZcGOQ1LYL8xcxETu5,48507,1.642283589594677E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0800361633300781E-4,S0,8.8.4.4,2,1:6GWmIAQspikPWOX1e5SLp+jECVk=,0,53,86,false,2022-01-11T18:33:45.746Z,D,0,CNhdqi4C4y84jcIbY7,60307,1.641947625746697E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0800361633300781E-4,S0,8.8.4.4,2,1:B8Pz18XKYl8amk6R0S5WQJiVq4c=,0,53,86,false,2022-01-13T04:35:33.152Z,D,0,CU2htSslUhBJRrMzj,58644,1.642070133152224E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0800361633300781E-4,S0,8.8.4.4,2,1:T2kxJzeG90qF5TKVMTculgyVxY0=,0,53,86,false,2022-01-12T11:37:59.247Z,D,0,CRSGjd2amjXp5cznw7,57951,1.642009079247449E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0800361633300781E-4,S0,8.8.4.4,2,1:lS8RopYfrj0My3qL4nvp6E1uuIo=,0,53,86,false,2022-01-15T21:12:38.250Z,D,0,CK1G1911QSUKvG948h,58108,1.64230275825084E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0800361633300781E-4,S0,8.8.4.4,2,1:qEGAzV7apy8Ezy6k337OpSPIZ1Q=,0,53,86,false,2022-01-12T03:36:23.575Z,D,0,C5A4uc2a1QCKdHtsr4,36586,1.641980183575843E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0800361633300781E-4,S0,8.8.4.4,2,1:s1sHWAwOFKP1YcZHVuVrEHXmI4w=,0,53,86,false,2022-01-14T05:12:38.787Z,D,0,CRFL214n9Tax25LQ74,34173,1.642158758787503E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0800361633300781E-4,S0,8.8.8.8,2,1:2kB+5x2QiVTeKfZlvm/+2tSJgvA=,0,53,86,false,2022-01-13T09:02:17.192Z,D,0,CpLK9H1BmLCCJxnos6,36524,1.642086137192452E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0800361633300781E-4,S0,8.8.8.8,2,1:d7T6Y6E2HYv2iiVLmshA0g3YIDs=,0,53,86,false,2022-01-14T16:49:03.254Z,D,0,CDuJPb3Yb9XMhD6EJ8,43946,1.642200543254616E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0895729064941406E-4,S0,8.8.4.4,2,1:1SVi9yJcWN+NzQnhBmkOUfUBPZI=,0,53,86,false,2022-01-12T23:41:36.446Z,D,0,CUabKxBkk6o2653V1,34074,1.642052496446042E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0895729064941406E-4,S0,8.8.4.4,2,1:PIkZVYljpuFGCyUBkvtEogfQE8M=,0,53,86,false,2022-01-11T17:53:47.923Z,D,0,ChlEpd2LMBJKDVtdY,39639,1.641945227923944E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0895729064941406E-4,S0,8.8.4.4,2,1:YIZhnr4Baub/oL9q6gx7pQ4L1oc=,0,53,86,false,2022-01-11T08:25:56.031Z,D,0,CNHfjd2rcG13utCcid,41630,1.641911156031788E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0895729064941406E-4,S0,8.8.8.8,2,1:AhsLfyI6O1UZUHF7q7bvM7tpGCY=,0,53,86,false,2022-01-13T21:19:25.940Z,D,0,CJpTnN1da8OoVchjUk,36463,1.642130365940187E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0895729064941406E-4,S0,8.8.8.8,2,1:Qf8kYOUnGIzCbix2x7lZJZULMis=,0,53,86,false,2022-01-15T18:24:40.937Z,D,0,CCbdGD0v0ImvGrOC6,33434,1.642292680937494E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0991096496582031E-4,S0,8.8.4.4,2,1:EdXeFCItgFtAJOypUlVreesn49M=,0,53,86,false,2022-01-14T23:15:45.621Z,D,0,C8NBQ83rozLjtxzE13,55378,1.642223745621272E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0991096496582031E-4,S0,8.8.4.4,2,1:rx5V4Xxpv/fwclEqjgorvSAuM8I=,0,53,86,false,2022-01-11T20:46:35.690Z,D,0,CQGIVmutX8La2nzIi,57179,1.641955595690354E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0991096496582031E-4,S0,8.8.8.8,2,1:VdKIpw+LKQILLtlPbXdks16gT88=,0,53,86,false,2022-01-11T08:40:30.862Z,D,0,CZ4pbr3CypZrLgk814,35363,1.641912030862786E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0991096496582031E-4,S0,8.8.8.8,2,1:krAQO0jaK1gaw0T2h0abHbmbYPc=,0,53,86,false,2022-01-15T11:55:13.336Z,D,0,C4qiizssgmpMsaW87,46158,1.642269313336678E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0991096496582031E-4,S0,8.8.8.8,2,1:pLs3KE1PxQwnP8s4GyX2jHenZXw=,0,53,86,false,2022-01-15T23:59:34.139Z,D,0,CTuUQv1CSTls0EC68g,43481,1.642312774139764E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0991096496582031E-4,S0,8.8.8.8,2,1:vlMLu35CaKVYJtDoZ3Hn0xUhZPw=,0,53,86,false,2022-01-12T04:52:18.431Z,D,0,CkZotd2cpMyTNjoqw,38425,1.64198473843155E9,143.88.11.10,none
0,dns,142,false,0,udp,1.0991096496582031E-4,S0,8.8.8.8,2,1:xGvOSNEU7yYi/EucCh4/tEUbYsk=,0,53,86,false,2022-01-15T15:34:40.400Z,D,0,Cm1AO33o8cJINZK01e,52388,1.642282480400335E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1014938354492188E-4,S0,8.8.8.8,2,1:CS/eSbJO2ihJ0+SN/eRBBPX9SQg=,0,53,86,false,2022-01-13T02:13:32.375Z,D,0,CTVUcW1spBISST3LO1,43622,1.642061612375351E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1086463928222656E-4,S0,8.8.4.4,2,1:Miuyp1LT6HtxSxfq6i2pSG2pE6w=,0,53,86,false,2022-01-13T07:00:45.317Z,D,0,C29ubq19R48QrHE837,60437,1.642078845317188E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1086463928222656E-4,S0,8.8.8.8,2,1:St8tB0wDXX9gLURbQNwBPd61yc4=,0,53,86,false,2022-01-12T08:49:40.870Z,D,0,CMr8tA3H9UuRJ2yUFi,48351,1.641998980870455E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1110305786132812E-4,S0,8.8.4.4,2,1:/R6ZQNr+fUfJu9i3ddncjCkSsGI=,0,53,86,false,2022-01-12T11:16:36.163Z,D,0,CJ96HaoZNInJNg6Vl,55431,1.642007796163724E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1110305786132812E-4,S0,8.8.4.4,2,1:DNKx9y+4biNx870KE7LMAUfymDc=,0,53,86,false,2022-01-14T14:37:37.061Z,D,0,Cm1qzq2vDGyPJ7URSa,43902,1.642192657061797E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1110305786132812E-4,S0,8.8.4.4,2,1:aRiK+stSdHcucheDNp/rInPjgIc=,0,53,86,false,2022-01-13T09:27:30.253Z,D,0,CuFdvn4mlbaQEnsFti,40513,1.642087650253327E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1110305786132812E-4,S0,8.8.8.8,2,1:wkJFcz4sEB/ji2Bqg7vlORw67og=,0,53,86,false,2022-01-11T17:07:29.576Z,D,0,CZOS4G11ykMO4DTGaf,47576,1.641942449576159E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1181831359863281E-4,S0,8.8.8.8,2,1:OdvBBEQMjmuJlHu+NP1dWQrTXXY=,0,53,86,false,2022-01-10T14:34:56.600Z,D,0,CMslFk1CQderYOfQhl,50340,1.641846896600711E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1205673217773438E-4,S0,8.8.4.4,2,1:qoUYI59ohjgBtewePQ1zWXv4Bvw=,0,53,86,false,2022-01-13T07:32:36.678Z,D,0,CTV8bnnXqrajFl1vh,54150,1.6420807566783E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1205673217773438E-4,S0,8.8.4.4,2,1:sA3a2xpMOckULYQWzWPHcrtWYTc=,0,53,86,false,2022-01-14T02:23:30.351Z,D,0,CK4ZJ24HA6Prx9S1pf,42375,1.642148610351956E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1205673217773438E-4,S0,8.8.8.8,2,1:dhuBRZOx8S4qWeiE+457rSONBBQ=,0,53,86,false,2022-01-14T11:10:47.165Z,D,0,CpdRiD2nh0Xzuh8mZf,50359,1.642180247165766E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1301040649414062E-4,S0,8.8.4.4,2,1:2dumv1BAf4eYi3A/KhDhwOHd/rA=,0,53,86,false,2022-01-11T09:24:35.907Z,D,0,CtAsd63VMGmx7pKKUc,34044,1.641914675907884E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1301040649414062E-4,S0,8.8.4.4,2,1:5t5J68m9p7UwOHPjl1C+EwTm8A0=,0,53,86,false,2022-01-11T08:46:12.931Z,D,0,CGFMAa3Vmc5xpoixPc,59409,1.641912372931921E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1301040649414062E-4,S0,8.8.4.4,2,1:DDWHnanwkwZIwo/ABUWhrsd39QE=,0,53,86,false,2022-01-13T10:15:45.482Z,D,0,CxKVsx27ZbFfgsOTrb,47137,1.642090545482312E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1301040649414062E-4,S0,8.8.4.4,2,1:M/l578BpygHtxo0dZNd9s3c2F8o=,0,53,86,false,2022-01-13T20:41:36.334Z,D,0,CLAOSaoGGrdeIg676,60303,1.64212809633478E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1301040649414062E-4,S0,8.8.4.4,2,1:VNrCtxbzwuU9f5xPJQ9umy90RMU=,0,53,86,false,2022-01-11T03:59:15.032Z,D,0,CTed8v2MNZOi69lv8f,44210,1.641895155032471E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1301040649414062E-4,S0,8.8.4.4,2,1:XGy5Zcl5ZWMNLcrRqyni384X5Rc=,0,53,86,false,2022-01-13T17:12:37.919Z,D,0,CHBfE510fhDvZrMFT4,36503,1.642115557919635E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1301040649414062E-4,S0,8.8.4.4,2,1:rxdNRJp+jP0KG8aAHmdJ54sg7Hg=,0,53,86,false,2022-01-09T19:42:50.114Z,D,0,CaMwg43VG9LqbtoLf4,41504,1.641778970114583E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1301040649414062E-4,S0,8.8.4.4,2,1:sfM4qWYHN9hlBMBJL+QqMCM73O4=,0,53,86,false,2022-01-15T19:55:35.868Z,D,0,CTHI074LXRPJ0DiZ8g,55444,1.64229813586882E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1301040649414062E-4,S0,8.8.8.8,2,1:y21njTOl06GS4bK2IgXVbq7TD5w=,0,53,86,false,2022-01-11T02:37:08.444Z,D,0,CAPf082f9ySKcqT3hk,39745,1.641890228444416E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1396408081054688E-4,S0,8.8.4.4,2,1:iqJo6l8eUyZWervvsANoZu+gqq0=,0,53,86,false,2022-01-14T10:58:52.512Z,D,0,CNWy464pCVdKselZD4,46020,1.64217953251267E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1396408081054688E-4,S0,8.8.4.4,2,1:yHy3r9Icuel/dA2n0ze9W+cBrUY=,0,53,86,false,2022-01-11T00:44:35.304Z,D,0,CvstNw1tUeXXLqjpTh,56694,1.641883475304968E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1396408081054688E-4,S0,8.8.8.8,2,1:oY5dBOTosB0N1a2+L5Es20/ivGU=,0,53,86,false,2022-01-14T08:59:30.790Z,D,0,CVA4df3RT9UI7dOKRc,39804,1.64217237079097E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1420249938964844E-4,S0,8.8.8.8,2,1:6Fr2Gz7gAk+SOiojWI/dXnk6naY=,0,53,86,false,2022-01-14T10:19:30.305Z,D,0,C5KoqY3sxfhWU1cep2,56700,1.642177170305117E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1491775512695312E-4,S0,8.8.4.4,2,1:/KfI4r+uykW9b0HTYx0tLLLr2Aw=,0,53,86,false,2022-01-13T21:04:10.710Z,D,0,CN0k953crcLEeuRwV4,52335,1.642129450710526E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1491775512695312E-4,S0,8.8.4.4,2,1:Hv13X76/i9GAg3Gty1G5bsFjITE=,0,53,86,false,2022-01-14T08:06:35.678Z,D,0,C43HZTFwuEGUKwO5i,42538,1.642169195678733E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1491775512695312E-4,S0,8.8.4.4,2,1:c4UG+XWpUlPpm6E4R+XE89Ddcy8=,0,53,86,false,2022-01-11T21:27:47.652Z,D,0,C33EYz2abOVMdVRQnf,51834,1.641958067652208E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1491775512695312E-4,S0,8.8.8.8,2,1:OURWRt87mlr+R6Z2wrvn+xJyF0Q=,0,53,86,false,2022-01-11T03:20:42.240Z,D,0,Cc3aPH1P94BRTJoTAa,41015,1.641892842240852E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1491775512695312E-4,S0,8.8.8.8,2,1:hjbUPJFUlTJLyrdc4I3e0StE87U=,0,53,86,false,2022-01-11T19:57:49.282Z,D,0,C4aV9z4iyS5Jhco2vi,37622,1.641952669282196E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1491775512695312E-4,S0,8.8.8.8,2,1:nAatNK+BQbEUVUN6KHhqSdWkZW4=,0,53,86,false,2022-01-12T08:14:53.423Z,D,0,CuXc21JdL0UWSquv6,33658,1.641996893423378E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1491775512695312E-4,S0,8.8.8.8,2,1:vm2wOaztQ9ZjQ9Y48nQ6PfffvTE=,0,53,86,false,2022-01-13T05:42:53.214Z,D,0,CLz7rfFeA6IUwZsSe,39208,1.642074173214888E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1491775512695312E-4,S0,8.8.8.8,2,1:ywLbapZCnUXvbK+LPXH2v9QiTsA=,0,53,86,false,2022-01-15T22:22:30.841Z,D,0,CEDsGK3zk8HaWK975i,37168,1.642306950841182E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1515617370605469E-4,S0,8.8.8.8,2,1:EZs8SKHS/d5w7yijKY2O4VQqRic=,0,53,86,false,2022-01-13T15:19:30.915Z,D,0,Cwndk83DIljiXDnmcb,45663,1.642108770915331E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1587142944335938E-4,S0,8.8.4.4,2,1:b+l5bMBQgUPlEsVf7oBvRZCqIjk=,0,53,86,false,2022-01-13T16:02:21.872Z,D,0,CH17LT3pspB4HOvbyh,43994,1.642111341872713E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1587142944335938E-4,S0,8.8.8.8,2,1:Cx8gyJ8+KOcVRXnTB9x4nihQ5zY=,0,53,86,false,2022-01-15T01:02:30.461Z,D,0,Ctsv5j49Sc5YD3dSC5,56535,1.642230150461235E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1587142944335938E-4,S0,8.8.8.8,2,1:FRObhmXa9DffZMcYjUBu8yGZmFc=,0,53,86,false,2022-01-13T09:11:12.147Z,D,0,ClqcmR2V9FugTsrMef,57751,1.642086672147485E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1610984802246094E-4,S0,8.8.4.4,2,1:9GMdcMbzyFfkGMeKsKWU/u47eBU=,0,53,86,false,2022-01-14T08:58:16.207Z,D,0,CT3jyl3VbOJyLoeQ1i,41016,1.642172296207404E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1610984802246094E-4,S0,8.8.4.4,2,1:HwsD9reoyTVqVrFn2jWeWhfOqFU=,0,53,86,false,2022-01-11T11:11:52.623Z,D,0,Cl9N1X1ufl8qzvlNs8,33100,1.641921112623698E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1610984802246094E-4,S0,8.8.8.8,2,1:4zkmiA+d19Sg16B99Py8peGratM=,0,53,86,false,2022-01-15T17:14:27.366Z,D,0,CzFP7x4gKlEz7dvFX7,58591,1.642288467366968E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1610984802246094E-4,S0,8.8.8.8,2,1:U8z9l72XI/6q0uLndLSBel9lLGw=,0,53,86,false,2022-01-13T20:40:30.744Z,D,0,Cjjbyd3TiMa6S8Ood3,43381,1.642128030744612E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1610984802246094E-4,S0,8.8.8.8,2,1:uRPJ7lJy5LlaAWQqWmu1cslbx6s=,0,53,86,false,2022-01-11T03:21:31.271Z,D,0,Cnb8Kv2LgKBHG3Uloh,59735,1.641892891271973E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1682510375976562E-4,S0,8.8.4.4,2,1:NMdlS0eUGqaHc/lJCBVv94mo34Y=,0,53,86,false,2022-01-15T14:29:28.180Z,D,0,CCqKyH30UYsDdYsdTb,51735,1.642278568180458E9,143.88.11.10,none
0,dns,142,false,0,udp,1.1682510375976562E-4,S0,8.8.8.8,2,1:rMiOTzNuRXrxDoOf0IuHbAj4gEw=,0,53,86,false,2022-01-15T04:36:14.228Z,D,0,CwGFS64yAuPOagAnIj,42889,1.642242974228964E9,143.88.11.10,none
